tag,barcode_group,total_seqs,total_unique_seqs,total_failed_seqs,total_AA_mutations,unique_AA_mutations,mean_AA_mutations_per_seq,median_AA_mutations_per_seq,total_NT_mutations,unique_NT_mutations,mean_NT_mutations_per_base,mean_NT_mutations_per_seq,median_NT_mutations_per_seq,total_transversions,total_transitions,unique_transversions,unique_transitions,total_insertion_length,total_deletion_length,A->T,A->G,A->C,T->A,T->G,T->C,G->A,G->T,G->C,C->A,C->T,C->G,A->T_unique,A->G_unique,A->C_unique,T->A_unique,T->G_unique,T->C_unique,G->A_unique,G->T_unique,G->C_unique,C->A_unique,C->T_unique,C->G_unique
DE5-mScarlettI-flipped,594B-g80,346,346,0,,,,,4606.0,968.0,0.0152487271,13.31,13,758.0,3848.0,308.0,660.0,1292,63,320.0,804.0,30.0,79.0,9.0,574.0,850.0,179.0,20.0,51.0,1620.0,70.0,110.0,224.0,23.0,54.0,7.0,189.0,84.0,35.0,15.0,26.0,163.0,38.0
DE5-mScarlettI-flipped,594C-g0,257,184,0,,,,,422.0,189.0,0.0018808973,1.64,2,87.0,335.0,9.0,180.0,42,35,1.0,140.0,0.0,0.0,0.0,61.0,76.0,80.0,2.0,2.0,58.0,2.0,1.0,94.0,0.0,0.0,0.0,52.0,10.0,3.0,1.0,2.0,24.0,2.0
DE5-mScarlettI-flipped,594C-g128,1038,1031,0,,,,,7007.0,758.0,0.0077325105,6.75,6,956.0,6051.0,89.0,669.0,542,493,31.0,3302.0,1.0,9.0,3.0,1489.0,439.0,815.0,30.0,11.0,821.0,56.0,20.0,291.0,1.0,7.0,1.0,246.0,33.0,11.0,10.0,5.0,99.0,34.0
DE5-mScarlettI-flipped,594C-g40,603,570,0,,,,,2041.0,559.0,0.0038771397,3.38,3,418.0,1623.0,28.0,531.0,161,181,4.0,789.0,3.0,1.0,0.0,398.0,195.0,383.0,6.0,10.0,241.0,11.0,4.0,259.0,2.0,1.0,0.0,179.0,18.0,6.0,1.0,5.0,75.0,9.0
DE5-mScarlettI-flipped,594C-g80,197,196,0,,,,,927.0,394.0,0.0053901303,4.71,4,157.0,770.0,19.0,375.0,69,79,7.0,385.0,0.0,0.0,4.0,189.0,75.0,132.0,3.0,3.0,121.0,8.0,6.0,193.0,0.0,0.0,1.0,120.0,11.0,2.0,1.0,2.0,51.0,7.0
DE5-mScarlettI-flipped,594D-g0,71,71,0,,,,,314.0,185.0,0.0050659052,4.42,4,47.0,267.0,36.0,149.0,109,5,11.0,32.0,1.0,6.0,1.0,40.0,58.0,3.0,2.0,2.0,137.0,21.0,11.0,28.0,1.0,6.0,1.0,33.0,23.0,3.0,2.0,2.0,65.0,10.0
DE5-mScarlettI-flipped,594D-g128,539,539,0,,,,,10377.0,1322.0,0.0220530574,19.25,19,2031.0,8346.0,533.0,789.0,3608,442,692.0,1587.0,159.0,342.0,38.0,1212.0,1432.0,323.0,157.0,91.0,4115.0,229.0,172.0,274.0,42.0,99.0,26.0,241.0,94.0,57.0,22.0,46.0,180.0,69.0
DE5-mScarlettI-flipped,594D-g80,376,376,0,,,,,4960.0,1135.0,0.0151105262,13.19,13,866.0,4094.0,407.0,728.0,1731,203,302.0,706.0,32.0,166.0,24.0,529.0,709.0,134.0,29.0,54.0,2150.0,125.0,144.0,244.0,24.0,74.0,18.0,217.0,90.0,46.0,16.0,34.0,177.0,51.0
DE5-mScarlettI-flipped,595A-g0,171,169,0,,,,,706.0,328.0,0.0047292726,4.13,4,204.0,502.0,92.0,236.0,186,16,35.0,95.0,3.0,19.0,6.0,58.0,105.0,65.0,6.0,12.0,244.0,58.0,22.0,67.0,3.0,17.0,5.0,39.0,42.0,22.0,3.0,10.0,88.0,10.0
DE5-mScarlettI-flipped,595B-g0,275,269,0,,,,,1179.0,450.0,0.0049109653,4.29,4,175.0,1004.0,125.0,325.0,476,13,73.0,319.0,10.0,15.0,7.0,128.0,169.0,29.0,9.0,15.0,388.0,17.0,42.0,97.0,7.0,14.0,7.0,72.0,50.0,23.0,6.0,11.0,106.0,15.0
DE5-mScarlettI-flipped,595B-g128,361,361,0,,,,,6009.0,1082.0,0.0190669294,16.65,17,1144.0,4865.0,382.0,700.0,1992,177,463.0,1074.0,31.0,199.0,12.0,707.0,842.0,254.0,54.0,46.0,2242.0,85.0,130.0,238.0,25.0,73.0,8.0,202.0,88.0,53.0,22.0,28.0,172.0,43.0
DE5-mScarlettI-flipped,595B-g40,396,396,0,,,,,3303.0,943.0,0.0095543059,8.34,8,530.0,2773.0,317.0,626.0,1095,89,225.0,671.0,23.0,82.0,6.0,390.0,477.0,90.0,12.0,40.0,1235.0,52.0,113.0,215.0,20.0,59.0,6.0,173.0,79.0,38.0,9.0,29.0,159.0,43.0
DE5-mScarlettI-flipped,595B-g80,279,279,0,,,,,3313.0,921.0,0.0136020068,11.87,12,506.0,2807.0,295.0,626.0,1063,129,215.0,688.0,18.0,69.0,8.0,415.0,467.0,96.0,21.0,25.0,1237.0,54.0,114.0,207.0,18.0,51.0,8.0,181.0,77.0,35.0,15.0,18.0,161.0,36.0
DE5-mScarlettI-flipped,595C-g0,34,34,0,,,,,140.0,109.0,0.0047166633,4.12,4,26.0,114.0,25.0,84.0,25,3,9.0,38.0,0.0,6.0,0.0,6.0,20.0,7.0,0.0,2.0,50.0,2.0,9.0,30.0,0.0,6.0,0.0,6.0,13.0,6.0,0.0,2.0,35.0,2.0
DE5-mScarlettI-flipped,595C-g128,415,415,0,,,,,7287.0,1149.0,0.0201134435,17.56,17,935.0,6352.0,402.0,747.0,2167,130,391.0,1408.0,31.0,151.0,15.0,1016.0,1013.0,156.0,33.0,45.0,2915.0,113.0,135.0,258.0,28.0,77.0,12.0,221.0,87.0,40.0,16.0,31.0,181.0,63.0
DE5-mScarlettI-flipped,595C-g40,401,401,0,,,,,3156.0,922.0,0.0090152625,7.87,8,470.0,2686.0,284.0,638.0,738,74,168.0,616.0,28.0,82.0,4.0,392.0,443.0,107.0,18.0,18.0,1235.0,45.0,97.0,210.0,23.0,58.0,3.0,191.0,80.0,41.0,12.0,14.0,157.0,36.0
DE5-mScarlettI-flipped,595C-g80,232,232,0,,,,,2906.0,903.0,0.0143480665,12.53,12,455.0,2451.0,283.0,620.0,677,81,199.0,541.0,20.0,74.0,5.0,391.0,395.0,78.0,19.0,23.0,1124.0,37.0,113.0,200.0,19.0,47.0,5.0,181.0,75.0,37.0,14.0,14.0,164.0,34.0
DE5-mScarlettI-flipped,595D-g0,5,5,0,,,,,7.0,7.0,0.0016036655,1.4,1,1.0,6.0,1.0,6.0,4,0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
DE5-mScarlettI-flipped,595D-g128,436,436,0,,,,,7776.0,1121.0,0.0204293956,17.83,18,1484.0,6292.0,393.0,728.0,2015,109,577.0,1197.0,32.0,289.0,16.0,889.0,918.0,273.0,26.0,75.0,3288.0,196.0,126.0,264.0,28.0,74.0,16.0,209.0,82.0,41.0,13.0,31.0,173.0,64.0
DE5-mScarlettI-flipped,595D-g40,123,123,0,,,,,985.0,478.0,0.0091731158,8.01,8,204.0,781.0,128.0,350.0,256,13,69.0,166.0,6.0,28.0,4.0,120.0,173.0,50.0,7.0,22.0,322.0,18.0,49.0,102.0,6.0,24.0,4.0,86.0,49.0,17.0,6.0,9.0,113.0,13.0
DE5-mScarlettI-flipped,595D-g80,157,157,0,,,,,1779.0,668.0,0.0129796222,11.33,11,350.0,1429.0,202.0,466.0,410,35,122.0,280.0,10.0,67.0,8.0,240.0,267.0,58.0,19.0,26.0,642.0,40.0,70.0,151.0,10.0,38.0,7.0,114.0,67.0,27.0,13.0,15.0,134.0,22.0
DE5-mScarlettI-flipped,596A-g0,125,121,0,,,,,415.0,228.0,0.0038029782,3.32,3,73.0,342.0,52.0,176.0,204,5,14.0,63.0,3.0,22.0,4.0,36.0,76.0,18.0,2.0,5.0,167.0,5.0,12.0,37.0,3.0,8.0,4.0,33.0,25.0,13.0,2.0,5.0,81.0,5.0
DE5-mScarlettI-flipped,596B-g0,332,315,0,,,,,1112.0,414.0,0.0038366525,3.35,3,136.0,976.0,102.0,312.0,448,28,48.0,255.0,6.0,19.0,3.0,76.0,174.0,17.0,3.0,11.0,471.0,29.0,42.0,94.0,5.0,16.0,3.0,64.0,44.0,12.0,2.0,10.0,110.0,12.0
DE5-mScarlettI-flipped,596B-g128,464,463,0,,,,,6118.0,1076.0,0.0151034878,13.19,13,1012.0,5106.0,351.0,725.0,2236,317,361.0,1184.0,46.0,96.0,9.0,709.0,763.0,240.0,37.0,46.0,2450.0,177.0,119.0,251.0,27.0,60.0,7.0,222.0,83.0,45.0,16.0,24.0,169.0,53.0
DE5-mScarlettI-flipped,596B-g40,339,339,0,,,,,2012.0,732.0,0.0067985146,5.94,6,305.0,1707.0,192.0,540.0,818,27,76.0,373.0,11.0,39.0,4.0,232.0,295.0,62.0,15.0,22.0,807.0,76.0,53.0,186.0,11.0,34.0,4.0,148.0,65.0,34.0,11.0,15.0,141.0,30.0
DE5-mScarlettI-flipped,596B-g80,368,368,0,,,,,3394.0,985.0,0.0105645201,9.22,9,571.0,2823.0,315.0,670.0,1287,163,181.0,611.0,29.0,68.0,12.0,359.0,457.0,99.0,30.0,29.0,1396.0,123.0,103.0,242.0,25.0,49.0,12.0,175.0,80.0,36.0,19.0,23.0,173.0,48.0
DE5-mScarlettI-flipped,596C-g0,122,119,0,,,,,519.0,212.0,0.0048729649,4.25,4,105.0,414.0,47.0,165.0,82,9,18.0,53.0,3.0,26.0,0.0,41.0,90.0,41.0,4.0,8.0,230.0,5.0,16.0,42.0,3.0,11.0,0.0,26.0,26.0,6.0,2.0,5.0,71.0,4.0
DE5-mScarlettI-flipped,596C-g128,2,2,0,,,,,24.0,22.0,0.0137457045,12.0,12,3.0,21.0,3.0,19.0,5,1,1.0,3.0,0.0,0.0,0.0,2.0,6.0,1.0,0.0,1.0,10.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,5.0,1.0,0.0,1.0,9.0,0.0
DE5-mScarlettI-flipped,596C-g40,286,286,0,,,,,2025.0,670.0,0.0081104463,7.08,7,402.0,1623.0,179.0,491.0,449,42,70.0,327.0,13.0,74.0,4.0,203.0,284.0,180.0,13.0,13.0,809.0,35.0,57.0,173.0,12.0,34.0,4.0,123.0,58.0,28.0,8.0,9.0,137.0,27.0
DE5-mScarlettI-flipped,596C-g80,364,364,0,,,,,3857.0,956.0,0.0121376333,10.6,10,675.0,3182.0,288.0,668.0,939,208,180.0,583.0,15.0,115.0,13.0,421.0,545.0,238.0,18.0,41.0,1633.0,55.0,102.0,229.0,11.0,56.0,7.0,191.0,79.0,38.0,14.0,21.0,169.0,39.0
DE5-mScarlettI-flipped,596D-g0,396,391,0,,,,,2210.0,499.0,0.0063926782,5.58,5,313.0,1897.0,132.0,367.0,505,160,77.0,169.0,5.0,19.0,3.0,336.0,502.0,155.0,10.0,21.0,890.0,23.0,50.0,109.0,5.0,16.0,3.0,78.0,52.0,24.0,7.0,6.0,128.0,21.0
DE5-mScarlettI-flipped,596D-g128,162,162,0,,,,,2452.0,708.0,0.017337689,15.14,15,435.0,2017.0,185.0,523.0,683,126,129.0,434.0,16.0,27.0,3.0,284.0,332.0,168.0,14.0,21.0,967.0,57.0,64.0,183.0,14.0,24.0,3.0,136.0,63.0,29.0,10.0,9.0,141.0,32.0
DE5-mScarlettI-flipped,596D-g40,4,4,0,,,,,23.0,19.0,0.0065864834,5.75,5,3.0,20.0,3.0,16.0,14,1,1.0,1.0,0.0,0.0,0.0,2.0,6.0,2.0,0.0,0.0,11.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,2.0,0.0,0.0,9.0,0.0
DE5-mScarlettI-flipped,596D-g80,3,3,0,,,,,33.0,33.0,0.0126002291,11.0,12,6.0,27.0,6.0,27.0,9,2,1.0,3.0,0.0,0.0,0.0,4.0,7.0,3.0,0.0,1.0,13.0,1.0,1.0,3.0,0.0,0.0,0.0,4.0,7.0,3.0,0.0,1.0,13.0,1.0
DE5-mScarlettI-flipped,611A-g0,212,170,0,,,,,372.0,212.0,0.0020099851,1.75,2,18.0,354.0,14.0,198.0,56,50,2.0,141.0,1.0,2.0,0.0,101.0,43.0,1.0,1.0,7.0,69.0,4.0,2.0,95.0,1.0,2.0,0.0,61.0,7.0,1.0,1.0,4.0,35.0,3.0
DE5-mScarlettI-flipped,611A-g40,184,181,0,,,,,571.0,327.0,0.0035547089,3.1,3,15.0,556.0,12.0,315.0,91,51,2.0,239.0,1.0,1.0,0.0,152.0,57.0,1.0,4.0,3.0,108.0,3.0,2.0,156.0,1.0,1.0,0.0,95.0,12.0,1.0,3.0,2.0,52.0,2.0
DE5-mScarlettI-flipped,611A-g80,398,396,0,,,,,1828.0,604.0,0.0052611281,4.59,4,77.0,1751.0,59.0,545.0,261,156,21.0,827.0,2.0,6.0,3.0,423.0,198.0,6.0,8.0,7.0,303.0,24.0,17.0,253.0,2.0,6.0,3.0,170.0,29.0,5.0,4.0,5.0,93.0,17.0
DE5-mScarlettI-flipped,611B-g0,266,211,0,,,,,520.0,197.0,0.0022392752,1.95,2,27.0,493.0,14.0,183.0,65,32,6.0,215.0,0.0,1.0,0.0,132.0,70.0,3.0,2.0,1.0,76.0,14.0,6.0,86.0,0.0,1.0,0.0,60.0,7.0,3.0,1.0,1.0,30.0,2.0
DE5-mScarlettI-flipped,611B-g128,373,329,0,,,,,2965.0,558.0,0.0091054544,7.95,8,94.0,2871.0,50.0,508.0,293,117,8.0,1448.0,0.0,10.0,3.0,842.0,85.0,9.0,7.0,5.0,496.0,52.0,6.0,240.0,0.0,5.0,3.0,174.0,19.0,4.0,6.0,5.0,75.0,21.0
DE5-mScarlettI-flipped,611B-g40,304,291,0,,,,,1015.0,446.0,0.0038245313,3.34,3,54.0,961.0,42.0,404.0,148,73,7.0,439.0,0.0,3.0,1.0,270.0,117.0,6.0,5.0,3.0,135.0,29.0,7.0,188.0,0.0,3.0,1.0,129.0,19.0,6.0,4.0,3.0,68.0,18.0
DE5-mScarlettI-flipped,611B-g80,376,376,0,,,,,1942.0,602.0,0.0059162584,5.16,5,89.0,1853.0,63.0,539.0,253,59,16.0,892.0,4.0,8.0,2.0,476.0,198.0,7.0,9.0,5.0,287.0,38.0,14.0,252.0,4.0,8.0,2.0,175.0,24.0,5.0,6.0,5.0,88.0,19.0
DE5-mScarlettI-flipped,611C-g0,176,143,0,,,,,357.0,178.0,0.0023234927,2.03,2,16.0,341.0,13.0,165.0,78,28,4.0,137.0,0.0,2.0,0.0,55.0,62.0,1.0,2.0,1.0,87.0,6.0,4.0,91.0,0.0,1.0,0.0,35.0,9.0,1.0,1.0,1.0,30.0,5.0
DE5-mScarlettI-flipped,611C-g128,759,753,0,,,,,5045.0,758.0,0.0076138646,6.65,6,179.0,4866.0,97.0,661.0,766,245,35.0,2254.0,4.0,12.0,6.0,1395.0,375.0,11.0,17.0,10.0,842.0,84.0,23.0,280.0,4.0,10.0,5.0,238.0,39.0,7.0,7.0,5.0,104.0,36.0
DE5-mScarlettI-flipped,611C-g40,223,212,0,,,,,750.0,374.0,0.0038524956,3.36,3,37.0,713.0,30.0,344.0,119,26,8.0,299.0,1.0,2.0,0.0,147.0,116.0,10.0,1.0,8.0,151.0,7.0,7.0,172.0,1.0,2.0,0.0,103.0,15.0,8.0,1.0,5.0,54.0,6.0
DE5-mScarlettI-flipped,611C-g80,352,351,0,,,,,1660.0,547.0,0.0054019577,4.72,5,61.0,1599.0,43.0,504.0,310,85,19.0,737.0,0.0,5.0,0.0,393.0,185.0,7.0,8.0,7.0,284.0,15.0,17.0,235.0,0.0,5.0,0.0,171.0,22.0,6.0,1.0,3.0,76.0,11.0
DE5-mScarlettI-flipped,611D-g0,100,88,0,,,,,229.0,111.0,0.0026231386,2.29,2,9.0,220.0,9.0,102.0,21,26,4.0,95.0,0.0,1.0,0.0,70.0,28.0,1.0,0.0,1.0,27.0,2.0,4.0,45.0,0.0,1.0,0.0,32.0,8.0,1.0,0.0,1.0,17.0,2.0
DE5-mScarlettI-flipped,611D-g128,446,444,0,,,,,3329.0,705.0,0.008549972,7.46,7,102.0,3227.0,77.0,628.0,338,293,31.0,1662.0,1.0,11.0,2.0,922.0,210.0,6.0,9.0,5.0,433.0,37.0,25.0,279.0,1.0,8.0,2.0,228.0,28.0,4.0,4.0,3.0,93.0,30.0
DE5-mScarlettI-flipped,611D-g40,228,222,0,,,,,889.0,384.0,0.0044663491,3.9,4,26.0,863.0,21.0,363.0,96,67,7.0,410.0,1.0,1.0,0.0,240.0,90.0,4.0,0.0,6.0,123.0,7.0,6.0,168.0,1.0,1.0,0.0,122.0,12.0,2.0,0.0,4.0,61.0,7.0
DE5-mScarlettI-flipped,611D-g80,319,319,0,,,,,1673.0,551.0,0.0060074617,5.24,5,56.0,1617.0,43.0,508.0,187,163,14.0,807.0,0.0,3.0,0.0,451.0,152.0,7.0,5.0,7.0,207.0,20.0,10.0,241.0,0.0,3.0,0.0,169.0,17.0,3.0,4.0,5.0,81.0,18.0
DE5-mScarlettI-flipped,612A-g0,406,214,0,,,,,397.0,142.0,0.0011200831,0.98,1,72.0,325.0,56.0,86.0,383,48,14.0,14.0,4.0,5.0,2.0,8.0,120.0,34.0,2.0,9.0,183.0,2.0,13.0,9.0,4.0,5.0,2.0,8.0,19.0,19.0,2.0,9.0,50.0,2.0
DE5-mScarlettI-flipped,612A-g40,77,73,0,,,,,132.0,79.0,0.0019636721,1.71,2,29.0,103.0,26.0,53.0,183,8,10.0,8.0,0.0,4.0,0.0,2.0,32.0,10.0,1.0,0.0,61.0,4.0,9.0,7.0,0.0,4.0,0.0,2.0,11.0,8.0,1.0,0.0,33.0,4.0
DE5-mScarlettI-flipped,612A-g80,70,67,0,,,,,155.0,101.0,0.0025364098,2.21,2,48.0,107.0,39.0,62.0,324,26,12.0,3.0,4.0,4.0,0.0,1.0,32.0,18.0,1.0,4.0,71.0,5.0,11.0,3.0,4.0,4.0,0.0,1.0,16.0,12.0,1.0,3.0,42.0,4.0
DE5-mScarlettI-flipped,612B-g0,353,167,0,,,,,241.0,125.0,0.0007820384,0.68,0,65.0,176.0,49.0,76.0,442,27,9.0,9.0,6.0,8.0,0.0,2.0,91.0,29.0,3.0,5.0,74.0,5.0,9.0,8.0,6.0,7.0,0.0,2.0,21.0,16.0,1.0,5.0,45.0,5.0
DE5-mScarlettI-flipped,612B-g40,277,209,0,,,,,335.0,190.0,0.0013853222,1.21,1,95.0,240.0,73.0,117.0,851,17,25.0,11.0,5.0,6.0,3.0,6.0,110.0,37.0,6.0,10.0,113.0,3.0,21.0,11.0,5.0,5.0,3.0,6.0,32.0,23.0,4.0,9.0,68.0,3.0
DE5-mScarlettI-flipped,612B-g80,63,60,0,,,,,113.0,82.0,0.0020545828,1.79,2,29.0,84.0,28.0,54.0,352,10,8.0,10.0,1.0,4.0,1.0,6.0,35.0,11.0,1.0,3.0,33.0,0.0,8.0,10.0,1.0,4.0,1.0,6.0,12.0,10.0,1.0,3.0,26.0,0.0
DE5-mScarlettI-flipped,612C-g0,432,205,0,,,,,306.0,143.0,0.0008113784,0.71,0,104.0,202.0,66.0,77.0,396,6,29.0,5.0,18.0,6.0,1.0,3.0,111.0,32.0,2.0,11.0,83.0,5.0,18.0,5.0,8.0,4.0,1.0,3.0,25.0,20.0,1.0,9.0,44.0,5.0
DE5-mScarlettI-flipped,612C-g40,1,1,0,,,,,1.0,1.0,0.0011454754,1.0,1,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE5-mScarlettI-flipped,612C-g80,1,1,0,,,,,2.0,2.0,0.0022909507,2.0,2,0.0,2.0,0.0,2.0,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
DE5-mScarlettI-flipped,612D-g0,190,110,0,,,,,166.0,73.0,0.0010007837,0.87,1,79.0,87.0,35.0,38.0,238,4,8.0,6.0,4.0,20.0,1.0,3.0,44.0,40.0,1.0,1.0,34.0,4.0,8.0,4.0,3.0,6.0,1.0,3.0,8.0,12.0,1.0,1.0,23.0,3.0
DE5-mScarlettI-flipped,612D-g40,116,107,0,,,,,178.0,101.0,0.0017577122,1.53,1,77.0,101.0,38.0,63.0,366,7,12.0,10.0,4.0,13.0,0.0,4.0,36.0,44.0,1.0,2.0,51.0,1.0,9.0,10.0,4.0,7.0,0.0,4.0,8.0,14.0,1.0,2.0,41.0,1.0
DE5-mScarlettI-flipped,612D-g72,88,86,0,,,,,180.0,104.0,0.0023430178,2.05,2,63.0,117.0,34.0,70.0,413,33,8.0,6.0,2.0,11.0,1.0,8.0,48.0,32.0,3.0,3.0,55.0,3.0,6.0,6.0,2.0,3.0,1.0,7.0,13.0,13.0,3.0,3.0,44.0,3.0
DE5-mScarlettI-flipped,613A-g0,357,153,0,,,,,302.0,119.0,0.0009690016,0.85,1,62.0,240.0,47.0,72.0,171,11,14.0,22.0,10.0,2.0,0.0,15.0,137.0,23.0,2.0,7.0,66.0,4.0,14.0,17.0,7.0,2.0,0.0,14.0,13.0,14.0,1.0,5.0,28.0,4.0
DE5-mScarlettI-flipped,613A-g128,176,169,0,,,,,484.0,230.0,0.0031500573,2.75,3,138.0,346.0,95.0,135.0,585,72,57.0,66.0,17.0,6.0,1.0,29.0,89.0,30.0,4.0,9.0,162.0,14.0,34.0,37.0,15.0,6.0,1.0,20.0,21.0,20.0,4.0,7.0,57.0,8.0
DE5-mScarlettI-flipped,613A-g40,439,283,0,,,,,562.0,257.0,0.0014664172,1.28,1,141.0,421.0,102.0,155.0,488,26,34.0,41.0,13.0,15.0,2.0,29.0,205.0,39.0,7.0,18.0,146.0,13.0,28.0,38.0,11.0,13.0,2.0,26.0,31.0,20.0,4.0,12.0,60.0,12.0
DE5-mScarlettI-flipped,613A-g80,384,303,0,,,,,648.0,297.0,0.0019329897,1.69,1,185.0,463.0,136.0,161.0,818,25,50.0,51.0,20.0,5.0,5.0,38.0,186.0,59.0,8.0,13.0,188.0,25.0,40.0,35.0,16.0,5.0,5.0,31.0,36.0,33.0,6.0,7.0,59.0,24.0
DE5-mScarlettI-flipped,613B-g0,269,115,0,,,,,178.0,85.0,0.0007579726,0.66,0,51.0,127.0,37.0,48.0,124,23,10.0,15.0,2.0,3.0,2.0,4.0,71.0,24.0,6.0,3.0,37.0,1.0,8.0,15.0,2.0,3.0,2.0,4.0,12.0,14.0,4.0,3.0,17.0,1.0
DE5-mScarlettI-flipped,613B-g128,793,712,0,,,,,1814.0,565.0,0.002620293,2.29,2,717.0,1097.0,231.0,334.0,3108,1099,208.0,142.0,38.0,33.0,6.0,87.0,405.0,312.0,16.0,47.0,463.0,57.0,66.0,91.0,31.0,23.0,5.0,61.0,64.0,42.0,6.0,22.0,118.0,36.0
DE5-mScarlettI-flipped,613B-g40,440,296,0,,,,,570.0,272.0,0.0014839113,1.3,1,177.0,393.0,115.0,157.0,472,75,43.0,27.0,14.0,15.0,0.0,26.0,185.0,66.0,6.0,14.0,155.0,19.0,33.0,25.0,11.0,12.0,0.0,24.0,37.0,27.0,5.0,10.0,71.0,17.0
DE5-mScarlettI-flipped,613B-g80,461,389,0,,,,,824.0,360.0,0.002047444,1.79,2,244.0,580.0,138.0,222.0,1011,77,70.0,81.0,16.0,15.0,3.0,42.0,226.0,86.0,9.0,17.0,231.0,28.0,41.0,66.0,15.0,15.0,3.0,35.0,34.0,27.0,7.0,7.0,87.0,23.0
DE5-mScarlettI-flipped,613C-g0,75,41,0,,,,,70.0,27.0,0.0010691103,0.93,1,35.0,35.0,11.0,16.0,55,3,4.0,3.0,16.0,0.0,0.0,1.0,21.0,4.0,0.0,1.0,10.0,10.0,4.0,3.0,1.0,0.0,0.0,1.0,3.0,4.0,0.0,1.0,9.0,1.0
DE5-mScarlettI-flipped,613C-g128,164,156,0,,,,,404.0,212.0,0.0028217808,2.46,2,163.0,241.0,76.0,136.0,552,17,17.0,47.0,47.0,8.0,3.0,23.0,81.0,37.0,5.0,10.0,90.0,36.0,15.0,34.0,7.0,6.0,3.0,21.0,28.0,22.0,3.0,6.0,53.0,14.0
DE5-mScarlettI-flipped,613C-g40,296,201,0,,,,,372.0,161.0,0.0014395839,1.26,1,163.0,209.0,74.0,87.0,398,18,14.0,20.0,54.0,4.0,3.0,11.0,109.0,35.0,7.0,11.0,69.0,35.0,14.0,18.0,9.0,4.0,3.0,11.0,16.0,22.0,4.0,8.0,42.0,10.0
DE5-mScarlettI-flipped,613C-g80,423,368,0,,,,,888.0,351.0,0.0024046859,2.1,2,396.0,492.0,165.0,186.0,915,99,59.0,70.0,142.0,14.0,4.0,18.0,236.0,65.0,8.0,21.0,168.0,83.0,49.0,55.0,20.0,14.0,4.0,15.0,38.0,35.0,7.0,15.0,78.0,21.0
DE5-mScarlettI-flipped,613D-g0,464,177,0,,,,,435.0,124.0,0.0010738832,0.94,1,78.0,357.0,56.0,68.0,143,11,24.0,20.0,4.0,4.0,2.0,10.0,140.0,26.0,4.0,10.0,187.0,4.0,19.0,17.0,3.0,4.0,2.0,10.0,12.0,15.0,1.0,8.0,29.0,4.0
DE5-mScarlettI-flipped,613D-g120,88,86,0,,,,,217.0,115.0,0.0028246381,2.47,2,61.0,156.0,49.0,66.0,337,9,26.0,11.0,8.0,1.0,0.0,10.0,47.0,16.0,2.0,2.0,88.0,6.0,21.0,10.0,7.0,1.0,0.0,7.0,11.0,11.0,1.0,2.0,38.0,6.0
DE5-mScarlettI-flipped,613D-g40,457,304,0,,,,,639.0,250.0,0.0016016603,1.4,1,142.0,497.0,100.0,150.0,507,36,29.0,39.0,8.0,13.0,1.0,30.0,179.0,40.0,4.0,26.0,249.0,21.0,24.0,33.0,5.0,13.0,1.0,29.0,28.0,24.0,2.0,12.0,60.0,19.0
DE5-mScarlettI-flipped,613D-g72,341,282,0,,,,,643.0,291.0,0.0021599433,1.89,2,152.0,491.0,117.0,174.0,642,70,46.0,50.0,18.0,14.0,2.0,28.0,172.0,41.0,6.0,12.0,241.0,13.0,38.0,43.0,16.0,14.0,2.0,27.0,38.0,21.0,4.0,9.0,66.0,13.0
DE5-mScarlettI-flipped,614A-g0,201,193,0,,,,,694.0,306.0,0.0039550244,3.45,3,30.0,664.0,15.0,291.0,73,61,5.0,330.0,0.0,0.0,0.0,138.0,54.0,4.0,3.0,2.0,142.0,16.0,4.0,145.0,0.0,0.0,0.0,80.0,13.0,3.0,3.0,2.0,53.0,3.0
DE5-mScarlettI-flipped,614A-g128,223,223,0,,,,,2975.0,666.0,0.0152815661,13.34,13,93.0,2882.0,59.0,607.0,242,154,29.0,1379.0,2.0,5.0,13.0,693.0,147.0,6.0,10.0,3.0,663.0,25.0,18.0,258.0,2.0,3.0,4.0,206.0,35.0,4.0,7.0,3.0,108.0,18.0
DE5-mScarlettI-flipped,614A-g40,495,495,0,,,,,3163.0,710.0,0.0073194719,6.39,6,131.0,3032.0,74.0,636.0,269,180,25.0,1481.0,2.0,9.0,3.0,692.0,196.0,10.0,18.0,9.0,663.0,55.0,22.0,268.0,2.0,7.0,3.0,215.0,32.0,6.0,7.0,5.0,121.0,22.0
