tag,output_file_barcodes,demuxed_count,fwd,rvs,barcodes_count,fwd:not_exact_match,fwd_failed:context_not_present_in_reference_sequence,fwd_failed:barcode_not_in_fasta,fwd_failed:low_confidence_barcode_identification,rvs:not_exact_match,rvs_failed:context_not_present_in_reference_sequence,rvs_failed:barcode_not_in_fasta,rvs_failed:low_confidence_barcode_identification
DE5,616D-g80,185,bc8,bc18,185,0,0,0,0,0,0,0,0
DE5,611A-g40,184,bc21,bc1,184,0,0,0,0,0,0,0,0
DE5,564A-g0,180,bc1,bc4,180,0,0,0,0,0,0,0,0
DE5,bc3-fail,180,bc3,fail,180,0,0,0,0,0,12,168,0
DE5,fail-fail,178,fail,fail,178,0,126,49,3,0,129,49,0
DE5,614A-g80,177,bc2,bc15,177,0,0,0,0,0,0,0,0
DE5,611C-g0,176,bc9,bc3,176,0,0,0,0,0,0,0,0
DE5,613A-g128,176,bc14,bc14,176,0,0,0,0,0,0,0,0
DE5,564D-g0,175,bc7,bc4,175,0,0,0,0,0,0,0,0
DE5,564B-g0,174,bc3,bc4,174,0,0,0,0,0,0,0,0
DE5,595A-g0,171,bc1,bc7,171,0,0,0,0,0,0,0,0
DE5,617B-g128,171,bc16,bc19,171,0,0,0,0,0,0,0,0
DE5,620D-g56,171,bc10,bc20,171,0,0,0,0,0,0,0,0
DE5,bc14-fail,169,bc14,fail,169,0,0,0,0,0,134,35,0
DE5,620B-g56,166,bc10,bc18,166,0,0,0,0,0,0,0,0
DE5,fail-bc18,165,fail,bc18,165,0,119,38,8,0,0,0,0
DE5,613C-g128,164,bc18,bc14,164,0,0,0,0,0,0,0,0
DE5,520C-g72,163,bc5,bc13,163,0,0,0,0,0,0,0,0
DE5,596D-g128,162,bc19,bc20,162,0,0,0,0,0,0,0,0
DE5,620A-g0,161,bc10,bc5,161,0,0,0,0,0,0,0,0
DE5,594A-g40,160,bc13,bc6,160,0,0,0,0,0,0,0,0
DE5,595D-g80,157,bc7,bc19,157,0,0,0,0,0,0,0,0
DE5,614D-g0,155,bc8,bc3,155,0,0,0,0,0,0,0,0
DE5,bc7-fail,146,bc7,fail,146,0,0,0,0,0,8,138,0
DE5,fail-bc1,145,fail,bc1,145,0,7,130,8,0,0,0,0
DE5,563D-g80,140,bc7,bc15,140,0,0,0,0,0,0,0,0
DE5,bc5-fail,133,bc5,fail,133,0,0,0,0,0,6,127,0
DE5,fail-bc14,132,fail,bc14,132,0,74,50,8,0,0,0,0
DE5,596A-g0,125,bc1,bc8,125,0,0,0,0,0,0,0,0
DE5,615B-g0,125,bc4,bc4,125,0,0,0,0,0,0,0,0
DE5,595D-g40,123,bc19,bc7,123,0,0,0,0,0,0,0,0
DE5,596C-g0,122,bc5,bc8,122,0,0,0,0,0,0,0,0
DE5,fail-bc7,120,fail,bc7,120,0,17,95,8,0,0,0,0
DE5,616A-g0,117,bc2,bc6,117,0,0,0,0,0,0,0,0
DE5,bc15-fail,117,bc15,fail,117,0,0,0,0,0,24,93,0
DE5,612D-g40,116,bc20,bc1,116,0,0,0,0,0,0,0,0
DE5,615C-g80,113,bc6,bc16,113,0,0,0,0,0,0,0,0
DE5,618C-g0,109,bc6,bc8,109,0,0,0,0,0,0,0,0
DE5,bc6-fail,101,bc6,fail,101,0,0,0,0,0,36,65,0
DE5,611D-g0,100,bc9,bc4,100,0,0,0,0,0,0,0,0
DE5,bc16-fail,95,bc16,fail,95,0,0,0,0,0,32,63,0
DE5,619A-g32,94,bc22,bc1,94,0,0,0,0,0,0,0,0
DE5,bc1-fail,93,bc1,fail,93,0,0,0,0,0,4,89,0
DE5,bc2-fail,93,bc2,fail,93,0,0,0,0,0,13,80,0
DE5,612D-g72,88,bc8,bc13,88,0,0,0,0,0,0,0,0
DE5,613D-g120,88,bc20,bc14,88,0,0,0,0,0,0,0,0
DE5,616B-g0,84,bc4,bc6,84,0,0,0,0,0,0,0,0
DE5,bc4-fail,84,bc4,fail,84,0,0,0,0,0,13,71,0
DE5,618C-g40,83,bc18,bc8,83,0,0,0,0,0,0,0,0
DE5,bc21-fail,83,bc21,fail,83,0,0,0,0,0,47,36,0
DE5,fail-bc16,82,fail,bc16,82,0,31,48,3,0,0,0,0
DE5,612A-g40,77,bc14,bc1,77,0,0,0,0,0,0,0,0
DE5,619A-g64,76,bc10,bc13,76,0,0,0,0,0,0,0,0
DE5,613C-g0,75,bc6,bc2,75,0,0,0,0,0,0,0,0
DE5,fail-bc8,75,fail,bc8,75,0,12,56,7,0,0,0,0
DE5,594B-g0,71,bc3,bc6,71,0,0,0,0,0,0,0,0
DE5,594D-g0,71,bc7,bc6,71,0,0,0,0,0,0,0,0
DE5,612A-g80,70,bc2,bc13,70,0,0,0,0,0,0,0,0
DE5,bc18-fail,70,bc18,fail,70,0,0,0,0,0,63,7,0
DE5,fail-bc6,70,fail,bc6,70,0,10,54,6,0,0,0,0
